il,ISTANBUL,,,,,,,,,,,,,
ilce,USKUDAR,,,,,,,,,,,,,
Row Labels,Sum of kayitli_secmen,Sum of oy_kullanan_kayitli_secmen,Sum of gecerli_oy,Sum of akp_oy,Sum of chp_oy,,katilim %,akp oran,chp oran,,,,,
1142,314,256,241,118,83,,0.8152866242038217,0.48962655601659749,0.34439834024896265
1143,312,243,231,94,103,,0.77884615384615385,0.40692640692640691,0.44588744588744589
1144,311,282,274,86,169,,0.90675241157556274,0.31386861313868614,0.61678832116788318
1145,311,289,286,77,188,,0.92926045016077174,0.26923076923076922,0.65734265734265729
1146,311,280,261,133,101,,0.90032154340836013,0.50957854406130265,0.38697318007662834
1147,311,272,249,127,94,,0.87459807073954987,0.51004016064257029,0.37751004016064255
1148,313,258,233,115,100,,0.82428115015974446,0.49356223175965663,0.42918454935622319
1149,312,272,255,119,107,,0.87179487179487181,0.46666666666666667,0.41960784313725491
1150,311,275,271,51,196,,0.88424437299035374,0.18819188191881919,0.7232472324723247
1151,311,269,254,109,116,,0.864951768488746,0.42913385826771655,0.45669291338582679
1152,311,268,245,120,96,,0.86173633440514474,0.48979591836734693,0.39183673469387753
1153,312,270,261,149,76,,0.86538461538461542,0.57088122605363989,0.29118773946360155
1154,311,273,251,87,143,,0.87781350482315113,0.34661354581673309,0.56972111553784865
1155,311,270,265,64,182,,0.86816720257234725,0.24150943396226415,0.68679245283018864
1156,310,286,263,106,132,,0.92258064516129035,0.40304182509505704,0.50190114068441061
1157,311,276,268,122,116,,0.887459807073955,0.45522388059701491,0.43283582089552236
1158,312,249,237,99,124,,0.79807692307692313,0.41772151898734178,0.52320675105485237
1159,313,253,227,65,150,,0.80830670926517567,0.28634361233480177,0.66079295154185025
1160,312,255,219,67,137,,0.81730769230769229,0.30593607305936071,0.62557077625570778
1161,312,271,260,111,133,,0.86858974358974361,0.42692307692307691,0.5115384615384615
1162,312,293,273,94,154,,0.9391025641025641,0.34432234432234432,0.5641025641025641
1163,315,282,262,101,141,,0.89523809523809528,0.38549618320610685,0.53816793893129766
1164,312,282,277,65,190,,0.90384615384615385,0.23465703971119134,0.6859205776173285
1165,311,277,269,102,152,,0.89067524115755625,0.379182156133829,0.56505576208178443
